cement,blast,fly,water,superplas,coarse_agg,fine_agg,age
1.490000000000000000e+02,1.390000000000000000e+02,1.090000000000000000e+02,1.930000000000000000e+02,6.000000000000000000e+00,8.920000000000000000e+02,7.800000000000000000e+02,2.800000000000000000e+01
1.590000000000000000e+02,1.870000000000000000e+02,0.000000000000000000e+00,1.760000000000000000e+02,1.100000000000000000e+01,9.900000000000000000e+02,7.890000000000000000e+02,2.800000000000000000e+01
2.610000000000000000e+02,1.000000000000000000e+02,7.800000000000000000e+01,2.010000000000000000e+02,9.000000000000000000e+00,8.640000000000000000e+02,7.610000000000000000e+02,2.800000000000000000e+01
2.370000000000000000e+02,9.200000000000000000e+01,7.100000000000000000e+01,2.470000000000000000e+02,6.000000000000000000e+00,8.530000000000000000e+02,6.950000000000000000e+02,2.800000000000000000e+01
1.460000000000000000e+02,2.300000000000000000e+02,0.000000000000000000e+00,2.020000000000000000e+02,3.000000000000000000e+00,8.270000000000000000e+02,8.720000000000000000e+02,2.800000000000000000e+01
2.960000000000000000e+02,0.000000000000000000e+00,1.070000000000000000e+02,2.210000000000000000e+02,1.100000000000000000e+01,8.190000000000000000e+02,7.780000000000000000e+02,2.800000000000000000e+01
3.130000000000000000e+02,1.450000000000000000e+02,0.000000000000000000e+00,1.780000000000000000e+02,8.000000000000000000e+00,8.670000000000000000e+02,8.240000000000000000e+02,2.800000000000000000e+01
1.520000000000000000e+02,0.000000000000000000e+00,1.120000000000000000e+02,1.840000000000000000e+02,8.000000000000000000e+00,9.920000000000000000e+02,8.160000000000000000e+02,2.800000000000000000e+01
1.530000000000000000e+02,1.450000000000000000e+02,1.130000000000000000e+02,1.780000000000000000e+02,8.000000000000000000e+00,1.002000000000000000e+03,6.890000000000000000e+02,2.800000000000000000e+01
1.400000000000000000e+02,1.330000000000000000e+02,1.030000000000000000e+02,2.000000000000000000e+02,7.000000000000000000e+00,9.160000000000000000e+02,7.530000000000000000e+02,2.800000000000000000e+01
1.490000000000000000e+02,2.360000000000000000e+02,0.000000000000000000e+00,1.760000000000000000e+02,1.300000000000000000e+01,8.470000000000000000e+02,8.930000000000000000e+02,2.800000000000000000e+01
3.000000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+02,2.120000000000000000e+02,1.000000000000000000e+01,8.780000000000000000e+02,7.280000000000000000e+02,2.800000000000000000e+01
1.530000000000000000e+02,1.450000000000000000e+02,1.130000000000000000e+02,1.780000000000000000e+02,8.000000000000000000e+00,8.670000000000000000e+02,8.240000000000000000e+02,2.800000000000000000e+01
1.530000000000000000e+02,1.450000000000000000e+02,0.000000000000000000e+00,1.780000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+03,8.220000000000000000e+02,2.800000000000000000e+01
3.130000000000000000e+02,1.610000000000000000e+02,0.000000000000000000e+00,1.780000000000000000e+02,1.000000000000000000e+01,9.170000000000000000e+02,7.590000000000000000e+02,2.800000000000000000e+01
1.450000000000000000e+02,0.000000000000000000e+00,1.340000000000000000e+02,1.810000000000000000e+02,1.100000000000000000e+01,9.790000000000000000e+02,8.120000000000000000e+02,2.800000000000000000e+01
1.500000000000000000e+02,2.370000000000000000e+02,0.000000000000000000e+00,1.740000000000000000e+02,1.200000000000000000e+01,1.069000000000000000e+03,6.750000000000000000e+02,2.800000000000000000e+01
1.440000000000000000e+02,1.700000000000000000e+02,1.330000000000000000e+02,1.920000000000000000e+02,8.000000000000000000e+00,8.140000000000000000e+02,8.050000000000000000e+02,2.800000000000000000e+01
3.310000000000000000e+02,1.700000000000000000e+02,0.000000000000000000e+00,1.950000000000000000e+02,8.000000000000000000e+00,8.110000000000000000e+02,8.020000000000000000e+02,2.800000000000000000e+01
3.140000000000000000e+02,1.450000000000000000e+02,1.130000000000000000e+02,1.790000000000000000e+02,8.000000000000000000e+00,8.690000000000000000e+02,6.900000000000000000e+02,2.800000000000000000e+01
3.130000000000000000e+02,1.450000000000000000e+02,0.000000000000000000e+00,1.270000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+03,8.220000000000000000e+02,2.800000000000000000e+01
1.460000000000000000e+02,1.730000000000000000e+02,0.000000000000000000e+00,1.820000000000000000e+02,3.000000000000000000e+00,9.860000000000000000e+02,8.170000000000000000e+02,2.800000000000000000e+01
1.440000000000000000e+02,1.360000000000000000e+02,1.060000000000000000e+02,1.780000000000000000e+02,7.000000000000000000e+00,9.410000000000000000e+02,7.740000000000000000e+02,2.800000000000000000e+01
1.480000000000000000e+02,0.000000000000000000e+00,1.820000000000000000e+02,1.810000000000000000e+02,1.500000000000000000e+01,8.390000000000000000e+02,8.840000000000000000e+02,2.800000000000000000e+01
2.770000000000000000e+02,1.170000000000000000e+02,9.100000000000000000e+01,1.910000000000000000e+02,7.000000000000000000e+00,9.460000000000000000e+02,6.660000000000000000e+02,2.800000000000000000e+01
1.550000000000000000e+02,1.840000000000000000e+02,1.430000000000000000e+02,1.940000000000000000e+02,9.000000000000000000e+00,8.800000000000000000e+02,6.990000000000000000e+02,2.800000000000000000e+01
2.890000000000000000e+02,1.340000000000000000e+02,0.000000000000000000e+00,1.950000000000000000e+02,6.000000000000000000e+00,9.240000000000000000e+02,7.600000000000000000e+02,2.800000000000000000e+01
1.480000000000000000e+02,1.750000000000000000e+02,0.000000000000000000e+00,1.710000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+03,8.280000000000000000e+02,2.800000000000000000e+01
1.450000000000000000e+02,0.000000000000000000e+00,1.790000000000000000e+02,2.020000000000000000e+02,8.000000000000000000e+00,8.240000000000000000e+02,8.690000000000000000e+02,2.800000000000000000e+01
1.360000000000000000e+02,1.620000000000000000e+02,1.260000000000000000e+02,1.720000000000000000e+02,1.000000000000000000e+01,9.230000000000000000e+02,7.640000000000000000e+02,2.800000000000000000e+01
1.550000000000000000e+02,0.000000000000000000e+00,1.430000000000000000e+02,1.930000000000000000e+02,9.000000000000000000e+00,8.770000000000000000e+02,8.680000000000000000e+02,2.800000000000000000e+01
2.550000000000000000e+02,9.900000000000000000e+01,7.700000000000000000e+01,1.890000000000000000e+02,6.000000000000000000e+00,9.190000000000000000e+02,7.490000000000000000e+02,2.800000000000000000e+01
1.640000000000000000e+02,1.630000000000000000e+02,1.280000000000000000e+02,1.970000000000000000e+02,8.000000000000000000e+00,9.610000000000000000e+02,6.410000000000000000e+02,2.800000000000000000e+01
1.350000000000000000e+02,1.050000000000000000e+02,1.930000000000000000e+02,1.960000000000000000e+02,6.000000000000000000e+00,9.650000000000000000e+02,6.430000000000000000e+02,2.800000000000000000e+01
1.590000000000000000e+02,2.090000000000000000e+02,1.610000000000000000e+02,2.010000000000000000e+02,7.000000000000000000e+00,8.480000000000000000e+02,6.690000000000000000e+02,2.800000000000000000e+01
1.540000000000000000e+02,1.740000000000000000e+02,1.850000000000000000e+02,2.280000000000000000e+02,7.000000000000000000e+00,8.450000000000000000e+02,6.120000000000000000e+02,2.800000000000000000e+01
1.840000000000000000e+02,8.600000000000000000e+01,1.900000000000000000e+02,2.130000000000000000e+02,6.000000000000000000e+00,9.230000000000000000e+02,6.230000000000000000e+02,2.800000000000000000e+01
1.560000000000000000e+02,1.780000000000000000e+02,1.870000000000000000e+02,2.210000000000000000e+02,7.000000000000000000e+00,8.540000000000000000e+02,6.140000000000000000e+02,2.800000000000000000e+01
3.133000000000000114e+02,0.000000000000000000e+00,1.130000000000000000e+02,1.785000000000000000e+02,8.000000000000000000e+00,1.001899999999999977e+03,6.887000000000000455e+02,2.800000000000000000e+01
1.548000000000000114e+02,1.834000000000000057e+02,0.000000000000000000e+00,1.933000000000000114e+02,9.099999999999999645e+00,1.047400000000000091e+03,6.967000000000000455e+02,2.800000000000000000e+01
1.530999999999999943e+02,1.450000000000000000e+02,1.130000000000000000e+02,1.785000000000000000e+02,8.000000000000000000e+00,1.001899999999999977e+03,6.887000000000000455e+02,2.800000000000000000e+01
1.399000000000000057e+02,1.325999999999999943e+02,1.032999999999999972e+02,2.003000000000000114e+02,7.400000000000000355e+00,9.160000000000000000e+02,7.533999999999999773e+02,2.800000000000000000e+01
1.530999999999999943e+02,1.450000000000000000e+02,1.130000000000000000e+02,1.785000000000000000e+02,8.000000000000000000e+00,8.672000000000000455e+02,8.240000000000000000e+02,2.800000000000000000e+01
3.265000000000000000e+02,0.000000000000000000e+00,1.379000000000000057e+02,1.990000000000000000e+02,1.080000000000000071e+01,8.011000000000000227e+02,7.925000000000000000e+02,2.800000000000000000e+01
1.526999999999999886e+02,1.446999999999999886e+02,0.000000000000000000e+00,1.780999999999999943e+02,8.000000000000000000e+00,9.997000000000000455e+02,8.222000000000000455e+02,2.800000000000000000e+01
2.840000000000000000e+02,1.197000000000000028e+02,0.000000000000000000e+00,1.683000000000000114e+02,7.200000000000000178e+00,9.703999999999999773e+02,7.942000000000000455e+02,2.800000000000000000e+01
3.365000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.819000000000000057e+02,3.399999999999999911e+00,9.857999999999999545e+02,8.167999999999999545e+02,2.800000000000000000e+01
1.500000000000000000e+02,2.368000000000000114e+02,0.000000000000000000e+00,1.738000000000000114e+02,1.190000000000000036e+01,1.069299999999999955e+03,6.747999999999999545e+02,2.800000000000000000e+01
3.305000000000000000e+02,1.695999999999999943e+02,0.000000000000000000e+00,1.949000000000000057e+02,8.099999999999999645e+00,8.110000000000000000e+02,8.022999999999999545e+02,2.800000000000000000e+01
1.548000000000000114e+02,0.000000000000000000e+00,1.428000000000000114e+02,1.933000000000000114e+02,9.099999999999999645e+00,1.047400000000000091e+03,6.967000000000000455e+02,2.800000000000000000e+01
1.548000000000000114e+02,1.834000000000000057e+02,0.000000000000000000e+00,1.933000000000000114e+02,9.099999999999999645e+00,8.772000000000000455e+02,8.677000000000000455e+02,2.800000000000000000e+01
1.346999999999999886e+02,0.000000000000000000e+00,1.656999999999999886e+02,1.801999999999999886e+02,1.000000000000000000e+01,9.610000000000000000e+02,8.048999999999999773e+02,2.800000000000000000e+01
3.140000000000000000e+02,1.453000000000000114e+02,1.132000000000000028e+02,1.789000000000000057e+02,8.000000000000000000e+00,8.691000000000000227e+02,6.902000000000000455e+02,2.800000000000000000e+01
3.126999999999999886e+02,1.446999999999999886e+02,0.000000000000000000e+00,1.272999999999999972e+02,8.000000000000000000e+00,9.997000000000000455e+02,8.222000000000000455e+02,2.800000000000000000e+01
2.981000000000000227e+02,0.000000000000000000e+00,1.075000000000000000e+02,1.635999999999999943e+02,1.280000000000000071e+01,9.532000000000000455e+02,7.840000000000000000e+02,2.800000000000000000e+01
1.551999999999999886e+02,1.839000000000000057e+02,1.431999999999999886e+02,1.938000000000000114e+02,9.199999999999999289e+00,8.796000000000000227e+02,6.985000000000000000e+02,2.800000000000000000e+01
3.126999999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.780999999999999943e+02,8.000000000000000000e+00,9.997000000000000455e+02,8.222000000000000455e+02,2.800000000000000000e+01
1.548000000000000114e+02,0.000000000000000000e+00,1.428000000000000114e+02,1.933000000000000114e+02,9.099999999999999645e+00,8.772000000000000455e+02,8.677000000000000455e+02,2.800000000000000000e+01
2.553000000000000114e+02,9.879999999999999716e+01,7.700000000000000000e+01,1.885999999999999943e+02,6.500000000000000000e+00,9.190000000000000000e+02,7.492999999999999545e+02,2.800000000000000000e+01
2.728000000000000114e+02,1.050999999999999943e+02,8.179999999999999716e+01,2.096999999999999886e+02,9.000000000000000000e+00,9.040000000000000000e+02,6.797000000000000455e+02,2.800000000000000000e+01
1.465000000000000000e+02,1.145999999999999943e+02,8.929999999999999716e+01,2.019000000000000057e+02,8.800000000000000711e+00,8.600000000000000000e+02,8.295000000000000000e+02,2.800000000000000000e+01
1.518000000000000114e+02,1.780999999999999943e+02,1.386999999999999886e+02,1.675000000000000000e+02,1.830000000000000071e+01,9.440000000000000000e+02,6.946000000000000227e+02,2.800000000000000000e+01
3.098999999999999773e+02,1.428000000000000114e+02,1.112000000000000028e+02,1.678000000000000114e+02,2.210000000000000142e+01,9.138999999999999773e+02,6.512000000000000455e+02,2.800000000000000000e+01
1.525999999999999943e+02,2.386999999999999886e+02,0.000000000000000000e+00,2.000000000000000000e+02,6.299999999999999822e+00,1.001799999999999955e+03,6.838999999999999773e+02,2.800000000000000000e+01
3.048000000000000114e+02,0.000000000000000000e+00,9.959999999999999432e+01,1.960000000000000000e+02,9.800000000000000711e+00,9.593999999999999773e+02,7.052000000000000455e+02,2.800000000000000000e+01
1.509000000000000057e+02,0.000000000000000000e+00,1.839000000000000057e+02,1.665999999999999943e+02,1.159999999999999964e+01,9.912000000000000455e+02,7.722000000000000455e+02,2.800000000000000000e+01
3.213000000000000114e+02,1.641999999999999886e+02,0.000000000000000000e+00,1.905000000000000000e+02,4.599999999999999645e+00,8.700000000000000000e+02,7.740000000000000000e+02,2.800000000000000000e+01
3.660000000000000000e+02,1.870000000000000000e+02,0.000000000000000000e+00,1.913000000000000114e+02,6.599999999999999645e+00,8.242999999999999545e+02,7.568999999999999773e+02,2.800000000000000000e+01
2.798000000000000114e+02,1.289000000000000057e+02,1.004000000000000057e+02,1.724000000000000057e+02,9.500000000000000000e+00,8.251000000000000227e+02,8.048999999999999773e+02,2.800000000000000000e+01
2.520999999999999943e+02,9.709999999999999432e+01,7.559999999999999432e+01,1.938000000000000114e+02,8.300000000000000711e+00,8.355000000000000000e+02,8.213999999999999773e+02,2.800000000000000000e+01
1.601999999999999886e+02,1.880000000000000000e+02,1.464000000000000057e+02,2.031999999999999886e+02,1.130000000000000071e+01,8.287000000000000455e+02,7.097000000000000455e+02,2.800000000000000000e+01
3.178999999999999773e+02,0.000000000000000000e+00,1.265000000000000000e+02,2.096999999999999886e+02,5.700000000000000178e+00,8.605000000000000000e+02,7.366000000000000227e+02,2.800000000000000000e+01
3.256000000000000227e+02,1.664000000000000057e+02,0.000000000000000000e+00,1.740000000000000000e+02,8.900000000000000355e+00,8.816000000000000227e+02,7.900000000000000000e+02,2.800000000000000000e+01
1.320000000000000000e+02,2.065000000000000000e+02,1.609000000000000057e+02,1.789000000000000057e+02,5.500000000000000000e+00,8.668999999999999773e+02,7.356000000000000227e+02,2.800000000000000000e+01
3.225000000000000000e+02,1.485999999999999943e+02,0.000000000000000000e+00,1.858000000000000114e+02,8.500000000000000000e+00,9.510000000000000000e+02,7.095000000000000000e+02,2.800000000000000000e+01
1.641999999999999886e+02,0.000000000000000000e+00,2.000999999999999943e+02,1.811999999999999886e+02,1.259999999999999964e+01,8.492999999999999545e+02,8.460000000000000000e+02,2.800000000000000000e+01
3.213999999999999773e+02,0.000000000000000000e+00,1.279000000000000057e+02,1.825000000000000000e+02,1.150000000000000000e+01,8.701000000000000227e+02,7.797000000000000455e+02,2.800000000000000000e+01
1.396999999999999886e+02,1.639000000000000057e+02,1.277000000000000028e+02,2.366999999999999886e+02,5.799999999999999822e+00,8.686000000000000227e+02,6.556000000000000227e+02,2.800000000000000000e+01
2.981999999999999886e+02,0.000000000000000000e+00,1.070000000000000000e+02,2.096999999999999886e+02,1.109999999999999964e+01,8.796000000000000227e+02,7.442000000000000455e+02,2.800000000000000000e+01
3.221999999999999886e+02,0.000000000000000000e+00,1.155999999999999943e+02,1.960000000000000000e+02,1.040000000000000036e+01,8.178999999999999773e+02,8.133999999999999773e+02,2.800000000000000000e+01
