cement,blast,fly,water,superplas,coarse_agg,fine_agg,age,ccs
1.550000000000000000e+02,1.830000000000000000e+02,0.000000000000000000e+00,1.930000000000000000e+02,9.000000000000000000e+00,8.770000000000000000e+02,8.680000000000000000e+02,2.800000000000000000e+01,2.378692200000000057e+01
2.137400000000000091e+02,0.000000000000000000e+00,1.747400000000000091e+02,1.547899999999999920e+02,1.016000000000000014e+01,1.053500000000000000e+03,7.763500000000000227e+02,1.400000000000000000e+01,3.372916591999999980e+01
2.957099999999999795e+02,0.000000000000000000e+00,9.564000000000000057e+01,1.715399999999999920e+02,8.869999999999999218e+00,9.551399999999999864e+02,8.592000000000000455e+02,1.000000000000000000e+02,5.204164847999999921e+01
2.296800000000000068e+02,0.000000000000000000e+00,1.181599999999999966e+02,1.952299999999999898e+02,6.129999999999999893e+00,1.028099999999999909e+03,7.576299999999999955e+02,5.600000000000000000e+01,3.135047372000000010e+01
1.650000000000000000e+02,2.000000000000000042e-02,1.435699999999999932e+02,1.638100000000000023e+02,0.000000000000000000e+00,1.005600000000000023e+03,9.008999999999999773e+02,1.000000000000000000e+02,3.795565380000000033e+01
3.886000000000000227e+02,9.709999999999999432e+01,0.000000000000000000e+00,1.579000000000000057e+02,1.209999999999999964e+01,8.521000000000000227e+02,9.257000000000000455e+02,9.100000000000000000e+01,5.759882504000000125e+01
2.223600000000000136e+02,0.000000000000000000e+00,9.667000000000000171e+01,1.892899999999999920e+02,4.459999999999999964e+00,9.670800000000000409e+02,8.703200000000000500e+02,5.600000000000000000e+01,2.944751995999999750e+01
1.670000000000000000e+02,1.870000000000000000e+02,1.950000000000000000e+02,1.850000000000000000e+02,7.000000000000000000e+00,8.980000000000000000e+02,6.360000000000000000e+02,2.800000000000000000e+01,2.389034339999999901e+01
2.863000000000000114e+02,2.009000000000000057e+02,0.000000000000000000e+00,1.446999999999999886e+02,1.119999999999999929e+01,1.004600000000000023e+03,8.037000000000000455e+02,2.800000000000000000e+01,6.769964844000000426e+01
2.903500000000000227e+02,0.000000000000000000e+00,9.618000000000000682e+01,1.680800000000000125e+02,9.410000000000000142e+00,9.611799999999999500e+02,8.650000000000000000e+02,2.800000000000000000e+01,3.473580087999999932e+01
3.743000000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.901999999999999886e+02,6.700000000000000178e+00,1.013200000000000045e+03,7.303999999999999773e+02,2.800000000000000000e+01,3.905605749600000109e+01
3.130000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.780000000000000000e+02,8.000000000000000000e+00,1.000000000000000000e+03,8.220000000000000000e+02,2.800000000000000000e+01,2.509692640000000097e+01
2.518100000000000023e+02,0.000000000000000000e+00,9.993999999999999773e+01,1.461399999999999864e+02,1.234999999999999964e+01,1.006000000000000000e+03,8.997599999999999909e+02,1.000000000000000000e+02,4.536752080000000120e+01
3.886000000000000227e+02,9.709999999999999432e+01,0.000000000000000000e+00,1.579000000000000057e+02,1.209999999999999964e+01,8.521000000000000227e+02,9.257000000000000455e+02,3.000000000000000000e+00,2.809614699999999843e+01
3.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,0.000000000000000000e+00,9.660000000000000000e+02,7.630000000000000000e+02,7.000000000000000000e+00,2.322155167999999748e+01
2.137400000000000091e+02,0.000000000000000000e+00,1.747400000000000091e+02,1.547899999999999920e+02,1.016000000000000014e+01,1.053500000000000000e+03,7.763500000000000227e+02,2.800000000000000000e+01,4.014818747999999715e+01
2.883999999999999773e+02,1.210000000000000000e+02,0.000000000000000000e+00,1.774000000000000057e+02,7.000000000000000000e+00,9.078999999999999773e+02,8.295000000000000000e+02,2.800000000000000000e+01,4.214008364399999351e+01
1.946800000000000068e+02,0.000000000000000000e+00,1.005199999999999960e+02,1.656200000000000045e+02,7.480000000000000426e+00,1.006399999999999977e+03,9.058999999999999773e+02,1.000000000000000000e+02,3.734202015999999702e+01
5.001000000000000227e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+02,3.000000000000000000e+00,1.124400000000000091e+03,6.132000000000000455e+02,2.800000000000000000e+01,4.413335876000000013e+01
5.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+02,5.200000000000000178e+00,8.550000000000000000e+02,8.550000000000000000e+02,2.800000000000000000e+01,6.028088667999999473e+01
2.600000000000000000e+02,1.010000000000000000e+02,7.800000000000000000e+01,1.710000000000000000e+02,1.000000000000000000e+01,9.360000000000000000e+02,7.630000000000000000e+02,2.800000000000000000e+01,4.977327243999999951e+01
4.910000000000000000e+02,2.600000000000000000e+01,1.230000000000000000e+02,2.100000000000000000e+02,3.930000000000000160e+00,8.820000000000000000e+02,6.990000000000000000e+02,5.600000000000000000e+01,5.959042571527067622e+01
1.480999999999999943e+02,0.000000000000000000e+00,1.365999999999999943e+02,1.580999999999999943e+02,1.610000000000000142e+01,1.001799999999999955e+03,8.301000000000000227e+02,2.800000000000000000e+01,1.795947084800000226e+01
2.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.930000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.850000000000000000e+02,1.800000000000000000e+02,2.410408095999999745e+01
2.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.980000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.630000000000000000e+02,9.000000000000000000e+01,2.694472207999999824e+01
3.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.312000000000000455e+02,8.426000000000000227e+02,2.800000000000000000e+01,3.196686526399999551e+01
1.395999999999999943e+02,2.094000000000000057e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.047000000000000000e+03,8.068999999999999773e+02,2.800000000000000000e+01,2.823748957999999831e+01
2.880000000000000000e+02,1.920000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,7.177999999999999545e+02,3.000000000000000000e+00,1.610960674000000026e+01
4.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.360000000000000000e+02,7.210000000000000000e+02,9.000000000000000000e+01,5.427555071999999825e+01
2.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,8.897999999999999545e+02,9.450000000000000000e+02,2.800000000000000000e+01,1.874616296399999982e+01
2.500000000000000000e+02,0.000000000000000000e+00,9.568999999999999773e+01,1.874199999999999875e+02,5.530000000000000249e+00,9.568600000000000136e+02,8.611699999999999591e+02,1.400000000000000000e+01,2.491766263999999964e+01
2.296800000000000068e+02,0.000000000000000000e+00,1.181599999999999966e+02,1.952299999999999898e+02,6.129999999999999893e+00,1.028099999999999909e+03,7.576299999999999955e+02,1.000000000000000000e+02,4.085834776000000090e+01
2.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,0.000000000000000000e+00,1.111000000000000000e+03,7.840000000000000000e+02,7.000000000000000000e+00,1.146598587999999985e+01
2.375000000000000000e+02,2.375000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,2.700000000000000000e+02,3.840795005600000422e+01
3.188000000000000114e+02,2.125000000000000000e+02,0.000000000000000000e+00,1.556999999999999886e+02,1.430000000000000071e+01,8.521000000000000227e+02,8.803999999999999773e+02,3.000000000000000000e+00,2.520034779999999941e+01
3.898999999999999773e+02,1.890000000000000000e+02,0.000000000000000000e+00,1.459000000000000057e+02,2.200000000000000000e+01,9.447000000000000455e+02,7.557999999999999545e+02,5.600000000000000000e+01,7.940005615999999122e+01
1.490000000000000000e+02,1.180000000000000000e+02,9.200000000000000000e+01,1.830000000000000000e+02,7.000000000000000000e+00,9.530000000000000000e+02,7.800000000000000000e+02,2.800000000000000000e+01,2.351802636000000035e+01
2.468300000000000125e+02,0.000000000000000000e+00,1.250799999999999983e+02,1.433000000000000114e+02,1.199000000000000021e+01,1.086799999999999955e+03,8.008899999999999864e+02,1.000000000000000000e+02,6.642411783999999386e+01
1.600000000000000000e+02,2.500000000000000000e+02,0.000000000000000000e+00,1.680000000000000000e+02,1.200000000000000000e+01,1.049000000000000000e+03,6.880000000000000000e+02,2.800000000000000000e+01,3.945181671999999651e+01
2.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.980000000000000000e+02,0.000000000000000000e+00,9.680000000000000000e+02,8.630000000000000000e+02,3.650000000000000000e+02,2.978536319999999904e+01
1.160000000000000000e+02,1.730000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.097999999999999545e+02,8.918999999999999773e+02,2.800000000000000000e+01,2.234798558800000023e+01
3.626000000000000227e+02,1.890000000000000000e+02,0.000000000000000000e+00,1.649000000000000057e+02,1.159999999999999964e+01,9.447000000000000455e+02,7.557999999999999545e+02,7.000000000000000000e+00,5.589581932000000108e+01
3.050000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+02,1.960000000000000000e+02,1.000000000000000000e+01,9.590000000000000000e+02,7.050000000000000000e+02,2.800000000000000000e+01,3.012320644000000058e+01
5.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+02,4.000000000000000000e+00,9.660000000000000000e+02,8.530000000000000000e+02,2.800000000000000000e+01,6.756864799999999605e+01
2.980000000000000000e+02,1.370000000000000000e+02,1.070000000000000000e+02,2.010000000000000000e+02,6.000000000000000000e+00,8.780000000000000000e+02,6.550000000000000000e+02,2.800000000000000000e+01,5.352402187999999938e+01
1.350000000000000000e+02,0.000000000000000000e+00,1.660000000000000000e+02,1.800000000000000000e+02,1.000000000000000000e+01,9.610000000000000000e+02,8.050000000000000000e+02,2.800000000000000000e+01,1.329309727999999957e+01
3.378999999999999773e+02,1.890000000000000000e+02,0.000000000000000000e+00,1.749000000000000057e+02,9.500000000000000000e+00,9.447000000000000455e+02,7.557999999999999545e+02,3.000000000000000000e+00,2.409718619999999945e+01
3.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.700000000000000000e+02,8.500000000000000000e+02,7.000000000000000000e+00,1.498920823999999996e+01
3.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.400000000000000000e+02,7.580000000000000000e+02,2.800000000000000000e+01,3.958281715999999761e+01
3.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.406000000000000227e+02,7.856000000000000227e+02,9.000000000000000000e+01,4.884661669599999811e+01
2.035000000000000000e+02,1.356999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.076200000000000045e+03,7.592999999999999545e+02,7.000000000000000000e+00,1.195758226799999946e+01
4.501000000000000227e+02,5.000000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+02,3.000000000000000000e+00,1.124400000000000091e+03,6.132000000000000455e+02,2.800000000000000000e+01,3.937597436000000073e+01
1.470000000000000000e+02,1.150000000000000000e+02,8.900000000000000000e+01,2.020000000000000000e+02,9.000000000000000000e+00,8.600000000000000000e+02,8.290000000000000000e+02,2.800000000000000000e+01,1.998790924000000047e+01
1.598000000000000114e+02,2.500000000000000000e+02,0.000000000000000000e+00,1.684000000000000057e+02,1.219999999999999929e+01,1.049299999999999955e+03,6.882000000000000455e+02,2.800000000000000000e+01,3.945595357599999886e+01
2.661999999999999886e+02,1.122999999999999972e+02,8.750000000000000000e+01,1.779000000000000057e+02,1.040000000000000036e+01,9.097000000000000455e+02,7.445000000000000000e+02,2.800000000000000000e+01,3.942147977599999820e+01
2.299699999999999989e+02,0.000000000000000000e+00,1.183100000000000023e+02,1.954699999999999989e+02,4.629999999999999893e+00,1.029400000000000091e+03,7.585900000000000318e+02,2.800000000000000000e+01,2.448329275999999766e+01
5.312999999999999545e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.418000000000000114e+02,2.819999999999999929e+01,8.521000000000000227e+02,8.937000000000000455e+02,9.100000000000000000e+01,5.919840935999999942e+01
4.250000000000000000e+02,1.062999999999999972e+02,0.000000000000000000e+00,1.514000000000000057e+02,1.860000000000000142e+01,9.360000000000000000e+02,8.037000000000000455e+02,9.100000000000000000e+01,6.669990823999999918e+01
2.137599999999999909e+02,9.806000000000000227e+01,2.451999999999999957e+01,1.817400000000000091e+02,6.650000000000000355e+00,1.066000000000000000e+03,7.855199999999999818e+02,1.000000000000000000e+02,4.997322047999999484e+01
2.223600000000000136e+02,0.000000000000000000e+00,9.667000000000000171e+01,1.892899999999999920e+02,4.459999999999999964e+00,9.670800000000000409e+02,8.703200000000000500e+02,1.000000000000000000e+02,4.071355779999999669e+01
2.280000000000000000e+02,3.421000000000000227e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.557999999999999545e+02,6.742999999999999545e+02,2.800000000000000000e+01,3.969933860399999759e+01
3.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+02,0.000000000000000000e+00,1.050000000000000000e+03,7.700000000000000000e+02,7.000000000000000000e+00,2.027748915999999824e+01
2.137400000000000091e+02,0.000000000000000000e+00,1.747400000000000091e+02,1.547899999999999920e+02,1.016000000000000014e+01,1.053500000000000000e+03,7.763500000000000227e+02,3.000000000000000000e+00,1.757474324000000010e+01
3.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.040599999999999909e+03,7.342999999999999545e+02,2.800000000000000000e+01,3.308243743199999898e+01
3.130000000000000000e+02,1.450000000000000000e+02,0.000000000000000000e+00,1.780000000000000000e+02,8.000000000000000000e+00,1.002000000000000000e+03,6.890000000000000000e+02,2.800000000000000000e+01,4.105140104000000179e+01
4.460000000000000000e+02,2.400000000000000000e+01,7.900000000000000000e+01,1.620000000000000000e+02,1.164000000000000057e+01,9.670000000000000000e+02,7.120000000000000000e+02,5.600000000000000000e+01,5.614403068000000019e+01
3.053000000000000114e+02,2.035000000000000000e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.653999999999999773e+02,6.310000000000000000e+02,2.800000000000000000e+01,4.337700358800000089e+01
1.640000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+02,1.810000000000000000e+02,1.300000000000000000e+01,8.490000000000000000e+02,8.460000000000000000e+02,2.800000000000000000e+01,1.508573488000000040e+01
3.626000000000000227e+02,1.890000000000000000e+02,0.000000000000000000e+00,1.649000000000000057e+02,1.159999999999999964e+01,9.447000000000000455e+02,7.557999999999999545e+02,5.600000000000000000e+01,7.729715435999999329e+01
1.600000000000000000e+02,1.880000000000000000e+02,1.460000000000000000e+02,2.030000000000000000e+02,1.100000000000000000e+01,8.290000000000000000e+02,7.100000000000000000e+02,2.800000000000000000e+01,3.283974187999999828e+01
3.825000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.047799999999999955e+03,7.392999999999999545e+02,2.800000000000000000e+01,3.743785732399999944e+01
1.456999999999999886e+02,1.725999999999999943e+02,0.000000000000000000e+00,1.819000000000000057e+02,3.399999999999999911e+00,9.857999999999999545e+02,8.167999999999999545e+02,2.800000000000000000e+01,2.374417448799999875e+01
5.312999999999999545e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.418000000000000114e+02,2.819999999999999929e+01,8.521000000000000227e+02,8.937000000000000455e+02,2.800000000000000000e+01,5.639913680000000085e+01
1.946800000000000068e+02,0.000000000000000000e+00,1.005199999999999960e+02,1.701699999999999875e+02,7.480000000000000426e+00,9.980000000000000000e+02,9.017999999999999545e+02,5.600000000000000000e+01,4.338872467999999571e+01
1.395999999999999943e+02,2.094000000000000057e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.047000000000000000e+03,8.068999999999999773e+02,3.600000000000000000e+02,4.469803960399999454e+01
1.459000000000000057e+02,2.305000000000000000e+02,0.000000000000000000e+00,2.025000000000000000e+02,3.399999999999999911e+00,8.270000000000000000e+02,8.717999999999999545e+02,2.800000000000000000e+01,3.272046253199999910e+01
2.137199999999999989e+02,9.804999999999999716e+01,2.451000000000000156e+01,1.817100000000000080e+02,6.860000000000000320e+00,1.065799999999999955e+03,7.853799999999999955e+02,1.000000000000000000e+02,5.390323367999999959e+01
1.679499999999999886e+02,4.207999999999999829e+01,1.638300000000000125e+02,1.217500000000000000e+02,5.719999999999999751e+00,1.058700000000000045e+03,7.801100000000000136e+02,3.000000000000000000e+00,7.749710239999999750e+00
2.120000000000000000e+02,0.000000000000000000e+00,1.247800000000000011e+02,1.590000000000000000e+02,7.839999999999999858e+00,1.085400000000000091e+03,7.995399999999999636e+02,1.000000000000000000e+02,4.781516059999999868e+01
3.378999999999999773e+02,1.890000000000000000e+02,0.000000000000000000e+00,1.749000000000000057e+02,9.500000000000000000e+00,9.447000000000000455e+02,7.557999999999999545e+02,5.600000000000000000e+01,5.989478012000000007e+01
4.460000000000000000e+02,2.400000000000000000e+01,7.900000000000000000e+01,1.620000000000000000e+02,1.164000000000000057e+01,9.670000000000000000e+02,7.120000000000000000e+02,7.000000000000000000e+00,3.801770664000000011e+01
3.590000000000000000e+02,1.900000000000000000e+01,1.410000000000000000e+02,1.540000000000000000e+02,1.091000000000000014e+01,9.420000000000000000e+02,8.010000000000000000e+02,5.600000000000000000e+01,6.875060685418796425e+01
1.330000000000000000e+02,2.000000000000000000e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.273999999999999773e+02,8.392000000000000455e+02,3.000000000000000000e+00,6.883728383999999423e+00
2.863000000000000114e+02,2.009000000000000057e+02,0.000000000000000000e+00,1.446999999999999886e+02,1.119999999999999929e+01,1.004600000000000023e+03,8.037000000000000455e+02,9.100000000000000000e+01,7.680073163999999508e+01
3.100000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.012000000000000000e+03,8.300000000000000000e+02,3.000000000000000000e+00,1.185209243999999984e+01
2.500000000000000000e+02,0.000000000000000000e+00,9.568999999999999773e+01,1.918400000000000034e+02,5.330000000000000071e+00,9.488999999999999773e+02,8.572000000000000455e+02,3.000000000000000000e+00,8.487449559999999948e+00
4.250000000000000000e+02,1.062999999999999972e+02,0.000000000000000000e+00,1.535000000000000000e+02,1.650000000000000000e+01,8.521000000000000227e+02,8.871000000000000227e+02,7.000000000000000000e+00,4.920100735999999841e+01
1.590999999999999943e+02,1.866999999999999886e+02,0.000000000000000000e+00,1.755999999999999943e+02,1.130000000000000071e+01,9.896000000000000227e+02,7.888999999999999773e+02,2.800000000000000000e+01,3.276803637600000485e+01
5.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+02,0.000000000000000000e+00,1.125000000000000000e+03,6.130000000000000000e+02,7.000000000000000000e+00,3.321205891999999693e+01
2.137199999999999989e+02,9.804999999999999716e+01,2.451000000000000156e+01,1.817100000000000080e+02,6.860000000000000320e+00,1.065799999999999955e+03,7.853799999999999955e+02,3.000000000000000000e+00,1.799532359999999898e+01
2.750699999999999932e+02,0.000000000000000000e+00,1.213499999999999943e+02,1.594799999999999898e+02,9.900000000000000355e+00,1.053599999999999909e+03,7.775000000000000000e+02,3.000000000000000000e+00,2.380071152000000012e+01
1.668000000000000114e+02,2.501999999999999886e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.756000000000000227e+02,6.926000000000000227e+02,3.000000000000000000e+00,6.902344236000000244e+00
3.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.047000000000000000e+03,8.060000000000000000e+02,7.000000000000000000e+00,1.812632404000000008e+01
1.454000000000000057e+02,0.000000000000000000e+00,1.789000000000000057e+02,2.016999999999999886e+02,7.799999999999999822e+00,8.240000000000000000e+02,8.687000000000000455e+02,2.800000000000000000e+01,1.053588275599999946e+01
3.870000000000000000e+02,2.000000000000000000e+01,9.400000000000000000e+01,1.570000000000000000e+02,1.392999999999999972e+01,9.380000000000000000e+02,8.450000000000000000e+02,3.000000000000000000e+00,2.551061199999999829e+01
1.506999999999999886e+02,0.000000000000000000e+00,1.853000000000000114e+02,1.666999999999999886e+02,1.559999999999999964e+01,1.074500000000000000e+03,6.780000000000000000e+02,2.800000000000000000e+01,1.346132942400000054e+01
1.660900000000000034e+02,0.000000000000000000e+00,1.632700000000000102e+02,1.764600000000000080e+02,4.490000000000000213e+00,1.058599999999999909e+03,7.800900000000000318e+02,1.400000000000000000e+01,2.548303295999999918e+01
3.970000000000000000e+02,1.719999999999999929e+01,1.580000000000000000e+02,1.670000000000000000e+02,2.080000000000000071e+01,9.670000000000000000e+02,6.330000000000000000e+02,2.800000000000000000e+01,5.564760795999999488e+01
1.495000000000000000e+02,2.360000000000000000e+02,0.000000000000000000e+00,1.758000000000000114e+02,1.259999999999999964e+01,8.467999999999999545e+02,8.927000000000000455e+02,2.800000000000000000e+01,3.296384755999999783e+01
1.903400000000000034e+02,0.000000000000000000e+00,1.251800000000000068e+02,1.666100000000000136e+02,9.880000000000000782e+00,1.079000000000000000e+03,7.988999999999999773e+02,1.400000000000000000e+01,1.941564415999999937e+01
2.957099999999999795e+02,0.000000000000000000e+00,9.564000000000000057e+01,1.715399999999999920e+02,8.869999999999999218e+00,9.551399999999999864e+02,8.592000000000000455e+02,3.000000000000000000e+00,2.294576127999999926e+01
2.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+02,0.000000000000000000e+00,1.111000000000000000e+03,7.840000000000000000e+02,2.800000000000000000e+01,1.969143455999999759e+01
1.645999999999999943e+02,0.000000000000000000e+00,1.504000000000000057e+02,1.815999999999999943e+02,1.169999999999999929e+01,1.023299999999999955e+03,7.288999999999999773e+02,2.800000000000000000e+01,1.803393425599999844e+01
3.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,9.000000000000000000e+01,5.290831981199999490e+01
2.020000000000000000e+02,1.100000000000000000e+01,1.410000000000000000e+02,2.060000000000000000e+02,1.719999999999999973e+00,9.420000000000000000e+02,8.010000000000000000e+02,5.600000000000000000e+01,2.324519085418796038e+01
2.380500000000000114e+02,0.000000000000000000e+00,9.410999999999999943e+01,1.866599999999999966e+02,7.000000000000000000e+00,9.499099999999999682e+02,8.470099999999999909e+02,1.400000000000000000e+01,2.568987575999999962e+01
1.480000000000000000e+02,0.000000000000000000e+00,1.370000000000000000e+02,1.580000000000000000e+02,1.600000000000000000e+01,1.002000000000000000e+03,8.300000000000000000e+02,2.800000000000000000e+01,1.795395504000000031e+01
3.800000000000000000e+02,9.500000000000000000e+01,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,5.940000000000000000e+02,3.650000000000000000e+02,4.369829940399999657e+01
3.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,0.000000000000000000e+00,1.075000000000000000e+03,7.950000000000000000e+02,7.000000000000000000e+00,1.557526283999999883e+01
2.395999999999999943e+02,3.593999999999999773e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.416000000000000227e+02,6.642999999999999545e+02,7.000000000000000000e+00,2.542235907199999900e+01
1.450000000000000000e+02,1.160000000000000000e+02,1.190000000000000000e+02,1.840000000000000000e+02,5.700000000000000178e+00,8.330000000000000000e+02,8.800000000000000000e+02,2.800000000000000000e+01,2.915794003999999973e+01
2.810000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000000e+02,0.000000000000000000e+00,1.104000000000000000e+03,7.740000000000000000e+02,2.800000000000000000e+01,2.243554903999999794e+01
3.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.030000000000000000e+02,0.000000000000000000e+00,9.740000000000000000e+02,7.750000000000000000e+02,1.400000000000000000e+01,2.253207567999999839e+01
3.391999999999999886e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.069200000000000045e+03,7.542999999999999545e+02,7.000000000000000000e+00,2.117932376799999972e+01
3.188000000000000114e+02,2.125000000000000000e+02,0.000000000000000000e+00,1.556999999999999886e+02,1.430000000000000071e+01,8.521000000000000227e+02,8.803999999999999773e+02,7.000000000000000000e+00,3.339821743999999626e+01
2.903500000000000227e+02,0.000000000000000000e+00,9.618000000000000682e+01,1.680800000000000125e+02,9.410000000000000142e+00,9.611799999999999500e+02,8.650000000000000000e+02,1.000000000000000000e+02,4.897348027999999687e+01
3.813999999999999773e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.104599999999999909e+03,7.842999999999999545e+02,2.800000000000000000e+01,2.248932816800000012e+01
5.400000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.730000000000000000e+02,0.000000000000000000e+00,1.125000000000000000e+03,6.130000000000000000e+02,2.800000000000000000e+01,6.730664711999999383e+01
2.120699999999999932e+02,0.000000000000000000e+00,1.216200000000000045e+02,1.803100000000000023e+02,5.690000000000000391e+00,1.057599999999999909e+03,7.793200000000000500e+02,1.000000000000000000e+02,3.961039619999999672e+01
2.903500000000000227e+02,0.000000000000000000e+00,9.618000000000000682e+01,1.680800000000000125e+02,9.410000000000000142e+00,9.611799999999999500e+02,8.650000000000000000e+02,5.600000000000000000e+01,4.508483564000000143e+01
3.138000000000000114e+02,0.000000000000000000e+00,1.125999999999999943e+02,1.699000000000000057e+02,1.009999999999999964e+01,9.252999999999999545e+02,7.828999999999999773e+02,2.800000000000000000e+01,3.846103970800000127e+01
1.900000000000000000e+02,1.900000000000000000e+02,0.000000000000000000e+00,2.280000000000000000e+02,0.000000000000000000e+00,9.320000000000000000e+02,6.700000000000000000e+02,1.800000000000000000e+02,4.693194184399999358e+01
3.898999999999999773e+02,1.890000000000000000e+02,0.000000000000000000e+00,1.459000000000000057e+02,2.200000000000000000e+01,9.447000000000000455e+02,7.557999999999999545e+02,3.000000000000000000e+00,4.059634687999999869e+01
2.771899999999999977e+02,9.781999999999999318e+01,2.446000000000000085e+01,1.606999999999999886e+02,1.118999999999999950e+01,1.061700000000000045e+03,7.824600000000000364e+02,3.000000000000000000e+00,3.044726015999999902e+01
1.225999999999999943e+02,1.839000000000000057e+02,0.000000000000000000e+00,2.035000000000000000e+02,0.000000000000000000e+00,9.582000000000000455e+02,8.001000000000000227e+02,2.800000000000000000e+01,2.429092895599999835e+01
1.780300000000000011e+02,1.298000000000000114e+02,1.185999999999999943e+02,1.799399999999999977e+02,3.569999999999999840e+00,1.007299999999999955e+03,7.467999999999999545e+02,1.000000000000000000e+02,4.999390475999999950e+01
1.395999999999999943e+02,2.094000000000000057e+02,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,1.047000000000000000e+03,8.068999999999999773e+02,3.000000000000000000e+00,8.063421820000000295e+00
3.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.145999999999999943e+02,0.000000000000000000e+00,1.003500000000000000e+03,7.623600000000000136e+02,3.000000000000000000e+00,1.627852835999999925e+01
